source,target,weight
United States of America,Canada,4
United States of America,Bahamas,4
United States of America,Haiti,4
United States of America,Dominican Republic,4
United States of America,Jamaica,4
United States of America,Trinidad and Tobago,4
United States of America,Barbados,4
United States of America,Dominica,4
United States of America,Grenada,4
United States of America,St. Lucia,4
United States of America,St. Vincent and the Grenadines,4
United States of America,Antigua & Barbuda,4
United States of America,St. Kitts and Nevis,4
United States of America,Mexico,4
United States of America,Belize,4
United States of America,Guatemala,4
United States of America,Honduras,4
United States of America,El Salvador,4
United States of America,Nicaragua,4
United States of America,Costa Rica,4
United States of America,Panama,4
United States of America,Colombia,4
United States of America,Venezuela,4
United States of America,Guyana,4
United States of America,Suriname,4
United States of America,Ecuador,4
United States of America,Peru,4
United States of America,Brazil,4
United States of America,Bolivia,4
United States of America,Paraguay,4
United States of America,Chile,4
United States of America,Argentina,4
United States of America,Uruguay,4
United States of America,United Kingdom,4
United States of America,Ireland,2
United States of America,Netherlands,4
United States of America,Belgium,4
United States of America,Luxembourg,4
United States of America,France,4
United States of America,Monaco,2
United States of America,Liechtenstein,2
United States of America,Switzerland,2
United States of America,Spain,4
United States of America,Andorra,2
United States of America,Portugal,4
United States of America,Germany,4
United States of America,Poland,4
United States of America,Austria,2
United States of America,Hungary,4
United States of America,Czech Republic,4
United States of America,Slovakia,4
United States of America,Italy,4
United States of America,San Marino,2
United States of America,Malta,2
United States of America,Albania,4
United States of America,Montenegro,4
United States of America,Macedonia,2
United States of America,Croatia,4
United States of America,Yugoslavia,2
United States of America,Bosnia and Herzegovina,2
United States of America,Slovenia,4
United States of America,Greece,4
United States of America,Cyprus,2
United States of America,Bulgaria,4
United States of America,Moldova,2
United States of America,Romania,4
United States of America,Russia,2
United States of America,Estonia,4
United States of America,Latvia,4
United States of America,Lithuania,4
United States of America,Ukraine,2
United States of America,Belarus,2
United States of America,Armenia,2
United States of America,Georgia,2
United States of America,Azerbaijan,2
United States of America,Finland,2
United States of America,Sweden,2
United States of America,Norway,4
United States of America,Denmark,4
United States of America,Iceland,4
United States of America,Liberia,1
United States of America,Morocco,2
United States of America,Turkey,4
United States of America,Iraq,2
United States of America,Egypt,2
United States of America,Afghanistan,1
United States of America,Turkmenistan,2
United States of America,Tajikistan,2
United States of America,Kyrgyzstan,2
United States of America,Uzbekistan,2
United States of America,Kazakhstan,2
United States of America,China,2
United States of America,Mongolia,2
United States of America,North Korea,2
United States of America,South Korea,4
United States of America,Japan,4
United States of America,India,2
United States of America,Pakistan,4
United States of America,Bangladesh,2
United States of America,Myanmar,2
United States of America,Sri Lanka,2
United States of America,Thailand,4
United States of America,Cambodia,2
United States of America,Laos,2
United States of America,Vietnam,2
United States of America,Malaysia,2
United States of America,Singapore,2
United States of America,Brunei,2
United States of America,Philippines,4
United States of America,Indonesia,2
United States of America,East Timor,2
United States of America,Australia,4
United States of America,Papua New Guinea,2
United States of America,New Zealand,2
United States of America,Kiribati,1
United States of America,Tuvalu,1
Canada,United States of America,4
Canada,Brazil,2
Canada,Chile,2
Canada,United Kingdom,4
Canada,Ireland,2
Canada,Netherlands,4
Canada,Belgium,4
Canada,Luxembourg,4
Canada,France,4
Canada,Monaco,2
Canada,Liechtenstein,2
Canada,Switzerland,2
Canada,Spain,4
Canada,Andorra,2
Canada,Portugal,4
Canada,Germany,4
Canada,Poland,4
Canada,Austria,2
Canada,Hungary,4
Canada,Czech Republic,4
Canada,Slovakia,4
Canada,Italy,4
Canada,San Marino,2
Canada,Malta,2
Canada,Albania,4
Canada,Montenegro,4
Canada,Macedonia,2
Canada,Croatia,4
Canada,Yugoslavia,2
Canada,Bosnia and Herzegovina,2
Canada,Slovenia,4
Canada,Greece,4
Canada,Cyprus,2
Canada,Bulgaria,4
Canada,Moldova,2
Canada,Romania,4
Canada,Russia,3
Canada,Estonia,4
Canada,Latvia,4
Canada,Lithuania,4
Canada,Ukraine,2
Canada,Belarus,2
Canada,Armenia,2
Canada,Georgia,2
Canada,Azerbaijan,2
Canada,Finland,2
Canada,Sweden,2
Canada,Norway,4
Canada,Denmark,4
Canada,Iceland,4
Canada,Morocco,2
Canada,Turkey,4
Canada,Egypt,2
Canada,Turkmenistan,2
Canada,Tajikistan,2
Canada,Kyrgyzstan,2
Canada,Uzbekistan,2
Canada,Kazakhstan,2
Canada,China,2
Canada,Mongolia,2
Canada,North Korea,2
Canada,South Korea,2
Canada,Japan,2
Canada,India,2
Canada,Pakistan,2
Canada,Bangladesh,2
Canada,Myanmar,2
Canada,Sri Lanka,2
Canada,Thailand,2
Canada,Cambodia,2
Canada,Laos,2
Canada,Vietnam,2
Canada,Malaysia,2
Canada,Singapore,2
Canada,Brunei,2
Canada,Philippines,2
Canada,Indonesia,2
Canada,East Timor,2
Canada,Australia,2
Canada,Papua New Guinea,2
Canada,New Zealand,2
Bahamas,United States of America,4
Bahamas,Haiti,4
Bahamas,Dominican Republic,4
Bahamas,Jamaica,4
Bahamas,Trinidad and Tobago,4
Bahamas,Barbados,4
Bahamas,Dominica,4
Bahamas,Grenada,4
Bahamas,St. Lucia,4
Bahamas,St. Vincent and the Grenadines,4
Bahamas,Antigua & Barbuda,4
Bahamas,St. Kitts and Nevis,4
Bahamas,Mexico,4
Bahamas,Belize,4
Bahamas,Guatemala,4
Bahamas,Honduras,4
Bahamas,El Salvador,4
Bahamas,Nicaragua,4
Bahamas,Costa Rica,4
Bahamas,Panama,4
Bahamas,Colombia,4
Bahamas,Venezuela,4
Bahamas,Guyana,4
Bahamas,Suriname,4
Bahamas,Ecuador,4
Bahamas,Peru,4
Bahamas,Brazil,4
Bahamas,Bolivia,4
Bahamas,Paraguay,4
Bahamas,Chile,4
Bahamas,Argentina,4
Bahamas,Uruguay,4
Cuba,Belarus,2
Cuba,Angola,2
Cuba,South Africa,2
Cuba,North Korea,4
Haiti,United States of America,4
Haiti,Bahamas,4
Haiti,Dominican Republic,4
Haiti,Jamaica,4
Haiti,Trinidad and Tobago,4
Haiti,Barbados,4
Haiti,Dominica,4
Haiti,Grenada,4
Haiti,St. Lucia,4
Haiti,St. Vincent and the Grenadines,4
Haiti,Antigua & Barbuda,4
Haiti,St. Kitts and Nevis,4
Haiti,Mexico,4
Haiti,Belize,4
Haiti,Guatemala,4
Haiti,Honduras,4
Haiti,El Salvador,4
Haiti,Nicaragua,4
Haiti,Costa Rica,4
Haiti,Panama,4
Haiti,Colombia,4
Haiti,Venezuela,4
Haiti,Guyana,4
Haiti,Suriname,4
Haiti,Ecuador,4
Haiti,Peru,4
Haiti,Brazil,4
Haiti,Bolivia,4
Haiti,Paraguay,4
Haiti,Chile,4
Haiti,Argentina,4
Haiti,Uruguay,4
Dominican Republic,United States of America,4
Dominican Republic,Bahamas,4
Dominican Republic,Haiti,4
Dominican Republic,Jamaica,4
Dominican Republic,Trinidad and Tobago,4
Dominican Republic,Barbados,4
Dominican Republic,Dominica,4
Dominican Republic,Grenada,4
Dominican Republic,St. Lucia,4
Dominican Republic,St. Vincent and the Grenadines,4
Dominican Republic,Antigua & Barbuda,4
Dominican Republic,St. Kitts and Nevis,4
Dominican Republic,Mexico,4
Dominican Republic,Belize,4
Dominican Republic,Guatemala,4
Dominican Republic,Honduras,4
Dominican Republic,El Salvador,4
Dominican Republic,Nicaragua,4
Dominican Republic,Costa Rica,4
Dominican Republic,Panama,4
Dominican Republic,Colombia,4
Dominican Republic,Venezuela,4
Dominican Republic,Guyana,4
Dominican Republic,Suriname,4
Dominican Republic,Ecuador,4
Dominican Republic,Peru,4
Dominican Republic,Brazil,4
Dominican Republic,Bolivia,4
Dominican Republic,Paraguay,4
Dominican Republic,Chile,4
Dominican Republic,Argentina,4
Dominican Republic,Uruguay,4
Jamaica,United States of America,4
Jamaica,Bahamas,4
Jamaica,Haiti,4
Jamaica,Dominican Republic,4
Jamaica,Trinidad and Tobago,4
Jamaica,Barbados,4
Jamaica,Dominica,4
Jamaica,Grenada,4
Jamaica,St. Lucia,4
Jamaica,St. Vincent and the Grenadines,4
Jamaica,Antigua & Barbuda,4
Jamaica,St. Kitts and Nevis,4
Jamaica,Mexico,4
Jamaica,Belize,4
Jamaica,Guatemala,4
Jamaica,Honduras,4
Jamaica,El Salvador,4
Jamaica,Nicaragua,4
Jamaica,Costa Rica,4
Jamaica,Panama,4
Jamaica,Colombia,4
Jamaica,Venezuela,4
Jamaica,Guyana,4
Jamaica,Suriname,4
Jamaica,Ecuador,4
Jamaica,Peru,4
Jamaica,Brazil,4
Jamaica,Bolivia,4
Jamaica,Paraguay,4
Jamaica,Chile,4
Jamaica,Argentina,4
Jamaica,Uruguay,4
Trinidad and Tobago,United States of America,4
Trinidad and Tobago,Bahamas,4
Trinidad and Tobago,Haiti,4
Trinidad and Tobago,Dominican Republic,4
Trinidad and Tobago,Jamaica,4
Trinidad and Tobago,Barbados,4
Trinidad and Tobago,Dominica,4
Trinidad and Tobago,Grenada,4
Trinidad and Tobago,St. Lucia,4
Trinidad and Tobago,St. Vincent and the Grenadines,4
Trinidad and Tobago,Antigua & Barbuda,4
Trinidad and Tobago,St. Kitts and Nevis,4
Trinidad and Tobago,Mexico,4
Trinidad and Tobago,Belize,4
Trinidad and Tobago,Guatemala,4
Trinidad and Tobago,Honduras,4
Trinidad and Tobago,El Salvador,4
Trinidad and Tobago,Nicaragua,4
Trinidad and Tobago,Costa Rica,4
Trinidad and Tobago,Panama,4
Trinidad and Tobago,Colombia,4
Trinidad and Tobago,Venezuela,4
Trinidad and Tobago,Guyana,4
Trinidad and Tobago,Suriname,4
Trinidad and Tobago,Ecuador,4
Trinidad and Tobago,Peru,4
Trinidad and Tobago,Brazil,4
Trinidad and Tobago,Bolivia,4
Trinidad and Tobago,Paraguay,4
Trinidad and Tobago,Chile,4
Trinidad and Tobago,Argentina,4
Trinidad and Tobago,Uruguay,4
Barbados,United States of America,4
Barbados,Bahamas,4
Barbados,Haiti,4
Barbados,Dominican Republic,4
Barbados,Jamaica,4
Barbados,Trinidad and Tobago,4
Barbados,Dominica,4
Barbados,Grenada,4
Barbados,St. Lucia,4
Barbados,St. Vincent and the Grenadines,4
Barbados,Antigua & Barbuda,4
Barbados,St. Kitts and Nevis,4
Barbados,Mexico,4
Barbados,Belize,4
Barbados,Guatemala,4
Barbados,Honduras,4
Barbados,El Salvador,4
Barbados,Nicaragua,4
Barbados,Costa Rica,4
Barbados,Panama,4
Barbados,Colombia,4
Barbados,Venezuela,4
Barbados,Guyana,4
Barbados,Suriname,4
Barbados,Ecuador,4
Barbados,Peru,4
Barbados,Brazil,4
Barbados,Bolivia,4
Barbados,Paraguay,4
Barbados,Chile,4
Barbados,Argentina,4
Barbados,Uruguay,4
Dominica,United States of America,4
Dominica,Bahamas,4
Dominica,Haiti,4
Dominica,Dominican Republic,4
Dominica,Jamaica,4
Dominica,Trinidad and Tobago,4
Dominica,Barbados,4
Dominica,Grenada,4
Dominica,St. Lucia,4
Dominica,St. Vincent and the Grenadines,4
Dominica,Antigua & Barbuda,4
Dominica,St. Kitts and Nevis,4
Dominica,Mexico,4
Dominica,Belize,4
Dominica,Guatemala,4
Dominica,Honduras,4
Dominica,El Salvador,4
Dominica,Nicaragua,4
Dominica,Costa Rica,4
Dominica,Panama,4
Dominica,Colombia,4
Dominica,Venezuela,4
Dominica,Guyana,4
Dominica,Suriname,4
Dominica,Ecuador,4
Dominica,Peru,4
Dominica,Brazil,4
Dominica,Bolivia,4
Dominica,Paraguay,4
Dominica,Chile,4
Dominica,Argentina,4
Dominica,Uruguay,4
Dominica,Russia,2
Grenada,United States of America,4
Grenada,Bahamas,4
Grenada,Haiti,4
Grenada,Dominican Republic,4
Grenada,Jamaica,4
Grenada,Trinidad and Tobago,4
Grenada,Barbados,4
Grenada,Dominica,4
Grenada,St. Lucia,4
Grenada,St. Vincent and the Grenadines,4
Grenada,Antigua & Barbuda,4
Grenada,St. Kitts and Nevis,4
Grenada,Mexico,4
Grenada,Belize,4
Grenada,Guatemala,4
Grenada,Honduras,4
Grenada,El Salvador,4
Grenada,Nicaragua,4
Grenada,Costa Rica,4
Grenada,Panama,4
Grenada,Colombia,4
Grenada,Venezuela,4
Grenada,Guyana,4
Grenada,Suriname,4
Grenada,Ecuador,4
Grenada,Peru,4
Grenada,Brazil,4
Grenada,Bolivia,4
Grenada,Paraguay,4
Grenada,Chile,4
Grenada,Argentina,4
Grenada,Uruguay,4
St. Lucia,United States of America,4
St. Lucia,Bahamas,4
St. Lucia,Haiti,4
St. Lucia,Dominican Republic,4
St. Lucia,Jamaica,4
St. Lucia,Trinidad and Tobago,4
St. Lucia,Barbados,4
St. Lucia,Dominica,4
St. Lucia,Grenada,4
St. Lucia,St. Vincent and the Grenadines,4
St. Lucia,Antigua & Barbuda,4
St. Lucia,St. Kitts and Nevis,4
St. Lucia,Mexico,4
St. Lucia,Belize,4
St. Lucia,Guatemala,4
St. Lucia,Honduras,4
St. Lucia,El Salvador,4
St. Lucia,Nicaragua,4
St. Lucia,Costa Rica,4
St. Lucia,Panama,4
St. Lucia,Colombia,4
St. Lucia,Venezuela,4
St. Lucia,Guyana,4
St. Lucia,Suriname,4
St. Lucia,Ecuador,4
St. Lucia,Peru,4
St. Lucia,Brazil,4
St. Lucia,Bolivia,4
St. Lucia,Paraguay,4
St. Lucia,Chile,4
St. Lucia,Argentina,4
St. Lucia,Uruguay,4
St. Vincent and the Grenadines,United States of America,4
St. Vincent and the Grenadines,Bahamas,4
St. Vincent and the Grenadines,Haiti,4
St. Vincent and the Grenadines,Dominican Republic,4
St. Vincent and the Grenadines,Jamaica,4
St. Vincent and the Grenadines,Trinidad and Tobago,4
St. Vincent and the Grenadines,Barbados,4
St. Vincent and the Grenadines,Dominica,4
St. Vincent and the Grenadines,Grenada,4
St. Vincent and the Grenadines,St. Lucia,4
St. Vincent and the Grenadines,Antigua & Barbuda,4
St. Vincent and the Grenadines,St. Kitts and Nevis,4
St. Vincent and the Grenadines,Mexico,4
St. Vincent and the Grenadines,Belize,4
St. Vincent and the Grenadines,Guatemala,4
St. Vincent and the Grenadines,Honduras,4
St. Vincent and the Grenadines,El Salvador,4
St. Vincent and the Grenadines,Nicaragua,4
St. Vincent and the Grenadines,Costa Rica,4
St. Vincent and the Grenadines,Panama,4
St. Vincent and the Grenadines,Colombia,4
St. Vincent and the Grenadines,Venezuela,4
St. Vincent and the Grenadines,Guyana,4
St. Vincent and the Grenadines,Suriname,4
St. Vincent and the Grenadines,Ecuador,4
St. Vincent and the Grenadines,Peru,4
St. Vincent and the Grenadines,Brazil,4
St. Vincent and the Grenadines,Bolivia,4
St. Vincent and the Grenadines,Paraguay,4
St. Vincent and the Grenadines,Chile,4
St. Vincent and the Grenadines,Argentina,4
St. Vincent and the Grenadines,Uruguay,4
Antigua & Barbuda,United States of America,4
Antigua & Barbuda,Bahamas,4
Antigua & Barbuda,Haiti,4
Antigua & Barbuda,Dominican Republic,4
Antigua & Barbuda,Jamaica,4
Antigua & Barbuda,Trinidad and Tobago,4
Antigua & Barbuda,Barbados,4
Antigua & Barbuda,Dominica,4
Antigua & Barbuda,Grenada,4
Antigua & Barbuda,St. Lucia,4
Antigua & Barbuda,St. Vincent and the Grenadines,4
Antigua & Barbuda,St. Kitts and Nevis,4
Antigua & Barbuda,Mexico,4
Antigua & Barbuda,Belize,4
Antigua & Barbuda,Guatemala,4
Antigua & Barbuda,Honduras,4
Antigua & Barbuda,El Salvador,4
Antigua & Barbuda,Nicaragua,4
Antigua & Barbuda,Costa Rica,4
Antigua & Barbuda,Panama,4
Antigua & Barbuda,Colombia,4
Antigua & Barbuda,Venezuela,4
Antigua & Barbuda,Guyana,4
Antigua & Barbuda,Suriname,4
Antigua & Barbuda,Ecuador,4
Antigua & Barbuda,Peru,4
Antigua & Barbuda,Brazil,4
Antigua & Barbuda,Bolivia,4
Antigua & Barbuda,Paraguay,4
Antigua & Barbuda,Chile,4
Antigua & Barbuda,Argentina,4
Antigua & Barbuda,Uruguay,4
St. Kitts and Nevis,United States of America,4
St. Kitts and Nevis,Bahamas,4
St. Kitts and Nevis,Haiti,4
St. Kitts and Nevis,Dominican Republic,4
St. Kitts and Nevis,Jamaica,4
St. Kitts and Nevis,Trinidad and Tobago,4
St. Kitts and Nevis,Barbados,4
St. Kitts and Nevis,Dominica,4
St. Kitts and Nevis,Grenada,4
St. Kitts and Nevis,St. Lucia,4
St. Kitts and Nevis,St. Vincent and the Grenadines,4
St. Kitts and Nevis,Antigua & Barbuda,4
St. Kitts and Nevis,Mexico,4
St. Kitts and Nevis,Belize,4
St. Kitts and Nevis,Guatemala,4
St. Kitts and Nevis,Honduras,4
St. Kitts and Nevis,El Salvador,4
St. Kitts and Nevis,Nicaragua,4
St. Kitts and Nevis,Costa Rica,4
St. Kitts and Nevis,Panama,4
St. Kitts and Nevis,Colombia,4
St. Kitts and Nevis,Venezuela,4
St. Kitts and Nevis,Guyana,4
St. Kitts and Nevis,Suriname,4
St. Kitts and Nevis,Ecuador,4
St. Kitts and Nevis,Peru,4
St. Kitts and Nevis,Brazil,4
St. Kitts and Nevis,Bolivia,4
St. Kitts and Nevis,Paraguay,4
St. Kitts and Nevis,Chile,4
St. Kitts and Nevis,Argentina,4
St. Kitts and Nevis,Uruguay,4
Mexico,United States of America,4
Mexico,Bahamas,4
Mexico,Haiti,4
Mexico,Dominican Republic,4
Mexico,Jamaica,4
Mexico,Trinidad and Tobago,4
Mexico,Barbados,4
Mexico,Dominica,4
Mexico,Grenada,4
Mexico,St. Lucia,4
Mexico,St. Vincent and the Grenadines,4
Mexico,Antigua & Barbuda,4
Mexico,St. Kitts and Nevis,4
Mexico,Belize,4
Mexico,Guatemala,4
Mexico,Honduras,4
Mexico,El Salvador,4
Mexico,Nicaragua,4
Mexico,Costa Rica,4
Mexico,Panama,4
Mexico,Colombia,4
Mexico,Venezuela,4
Mexico,Guyana,4
Mexico,Suriname,4
Mexico,Ecuador,4
Mexico,Peru,4
Mexico,Brazil,4
Mexico,Bolivia,4
Mexico,Paraguay,4
Mexico,Chile,4
Mexico,Argentina,4
Mexico,Uruguay,4
Belize,United States of America,4
Belize,Bahamas,4
Belize,Haiti,4
Belize,Dominican Republic,4
Belize,Jamaica,4
Belize,Trinidad and Tobago,4
Belize,Barbados,4
Belize,Dominica,4
Belize,Grenada,4
Belize,St. Lucia,4
Belize,St. Vincent and the Grenadines,4
Belize,Antigua & Barbuda,4
Belize,St. Kitts and Nevis,4
Belize,Mexico,4
Belize,Guatemala,4
Belize,Honduras,4
Belize,El Salvador,4
Belize,Nicaragua,4
Belize,Costa Rica,4
Belize,Panama,4
Belize,Colombia,4
Belize,Venezuela,4
Belize,Guyana,4
Belize,Suriname,4
Belize,Ecuador,4
Belize,Peru,4
Belize,Brazil,4
Belize,Bolivia,4
Belize,Paraguay,4
Belize,Chile,4
Belize,Argentina,4
Belize,Uruguay,4
Belize,Russia,2
Guatemala,United States of America,4
Guatemala,Bahamas,4
Guatemala,Haiti,4
Guatemala,Dominican Republic,4
Guatemala,Jamaica,4
Guatemala,Trinidad and Tobago,4
Guatemala,Barbados,4
Guatemala,Dominica,4
Guatemala,Grenada,4
Guatemala,St. Lucia,4
Guatemala,St. Vincent and the Grenadines,4
Guatemala,Antigua & Barbuda,4
Guatemala,St. Kitts and Nevis,4
Guatemala,Mexico,4
Guatemala,Belize,4
Guatemala,Honduras,4
Guatemala,El Salvador,4
Guatemala,Nicaragua,4
Guatemala,Costa Rica,4
Guatemala,Panama,4
Guatemala,Colombia,4
Guatemala,Venezuela,4
Guatemala,Guyana,4
Guatemala,Suriname,4
Guatemala,Ecuador,4
Guatemala,Peru,4
Guatemala,Brazil,4
Guatemala,Bolivia,4
Guatemala,Paraguay,4
Guatemala,Chile,4
Guatemala,Argentina,4
Guatemala,Uruguay,4
Guatemala,Russia,2
Honduras,United States of America,4
Honduras,Bahamas,4
Honduras,Haiti,4
Honduras,Dominican Republic,4
Honduras,Jamaica,4
Honduras,Trinidad and Tobago,4
Honduras,Barbados,4
Honduras,Dominica,4
Honduras,Grenada,4
Honduras,St. Lucia,4
Honduras,St. Vincent and the Grenadines,4
Honduras,Antigua & Barbuda,4
Honduras,St. Kitts and Nevis,4
Honduras,Mexico,4
Honduras,Belize,4
Honduras,Guatemala,4
Honduras,El Salvador,4
Honduras,Nicaragua,4
Honduras,Costa Rica,4
Honduras,Panama,4
Honduras,Colombia,4
Honduras,Venezuela,4
Honduras,Guyana,4
Honduras,Suriname,4
Honduras,Ecuador,4
Honduras,Peru,4
Honduras,Brazil,4
Honduras,Bolivia,4
Honduras,Paraguay,4
Honduras,Chile,4
Honduras,Argentina,4
Honduras,Uruguay,4
Honduras,Russia,2
El Salvador,United States of America,4
El Salvador,Bahamas,4
El Salvador,Haiti,4
El Salvador,Dominican Republic,4
El Salvador,Jamaica,4
El Salvador,Trinidad and Tobago,4
El Salvador,Barbados,4
El Salvador,Dominica,4
El Salvador,Grenada,4
El Salvador,St. Lucia,4
El Salvador,St. Vincent and the Grenadines,4
El Salvador,Antigua & Barbuda,4
El Salvador,St. Kitts and Nevis,4
El Salvador,Mexico,4
El Salvador,Belize,4
El Salvador,Guatemala,4
El Salvador,Honduras,4
El Salvador,Nicaragua,4
El Salvador,Costa Rica,4
El Salvador,Panama,4
El Salvador,Colombia,4
El Salvador,Venezuela,4
El Salvador,Guyana,4
El Salvador,Suriname,4
El Salvador,Ecuador,4
El Salvador,Peru,4
El Salvador,Brazil,4
El Salvador,Bolivia,4
El Salvador,Paraguay,4
El Salvador,Chile,4
El Salvador,Argentina,4
El Salvador,Uruguay,4
Nicaragua,United States of America,4
Nicaragua,Bahamas,4
Nicaragua,Haiti,4
Nicaragua,Dominican Republic,4
Nicaragua,Jamaica,4
Nicaragua,Trinidad and Tobago,4
Nicaragua,Barbados,4
Nicaragua,Dominica,4
Nicaragua,Grenada,4
Nicaragua,St. Lucia,4
Nicaragua,St. Vincent and the Grenadines,4
Nicaragua,Antigua & Barbuda,4
Nicaragua,St. Kitts and Nevis,4
Nicaragua,Mexico,4
Nicaragua,Belize,4
Nicaragua,Guatemala,4
Nicaragua,Honduras,4
Nicaragua,El Salvador,4
Nicaragua,Costa Rica,4
Nicaragua,Panama,4
Nicaragua,Colombia,4
Nicaragua,Venezuela,4
Nicaragua,Guyana,4
Nicaragua,Suriname,4
Nicaragua,Ecuador,4
Nicaragua,Peru,4
Nicaragua,Brazil,4
Nicaragua,Bolivia,4
Nicaragua,Paraguay,4
Nicaragua,Chile,4
Nicaragua,Argentina,4
Nicaragua,Uruguay,4
Costa Rica,United States of America,4
Costa Rica,Bahamas,4
Costa Rica,Haiti,4
Costa Rica,Dominican Republic,4
Costa Rica,Jamaica,4
Costa Rica,Trinidad and Tobago,4
Costa Rica,Barbados,4
Costa Rica,Dominica,4
Costa Rica,Grenada,4
Costa Rica,St. Lucia,4
Costa Rica,St. Vincent and the Grenadines,4
Costa Rica,Antigua & Barbuda,4
Costa Rica,St. Kitts and Nevis,4
Costa Rica,Mexico,4
Costa Rica,Belize,4
Costa Rica,Guatemala,4
Costa Rica,Honduras,4
Costa Rica,El Salvador,4
Costa Rica,Nicaragua,4
Costa Rica,Panama,4
Costa Rica,Colombia,4
Costa Rica,Venezuela,4
Costa Rica,Guyana,4
Costa Rica,Suriname,4
Costa Rica,Ecuador,4
Costa Rica,Peru,4
Costa Rica,Brazil,4
Costa Rica,Bolivia,4
Costa Rica,Paraguay,4
Costa Rica,Chile,4
Costa Rica,Argentina,4
Costa Rica,Uruguay,4
Costa Rica,Spain,2
Panama,United States of America,4
Panama,Bahamas,4
Panama,Haiti,4
Panama,Dominican Republic,4
Panama,Jamaica,4
Panama,Trinidad and Tobago,4
Panama,Barbados,4
Panama,Dominica,4
Panama,Grenada,4
Panama,St. Lucia,4
Panama,St. Vincent and the Grenadines,4
Panama,Antigua & Barbuda,4
Panama,St. Kitts and Nevis,4
Panama,Mexico,4
Panama,Belize,4
Panama,Guatemala,4
Panama,Honduras,4
Panama,El Salvador,4
Panama,Nicaragua,4
Panama,Costa Rica,4
Panama,Colombia,4
Panama,Venezuela,4
Panama,Guyana,4
Panama,Suriname,4
Panama,Ecuador,4
Panama,Peru,4
Panama,Brazil,4
Panama,Bolivia,4
Panama,Paraguay,4
Panama,Chile,4
Panama,Argentina,4
Panama,Uruguay,4
Panama,Russia,2
Colombia,United States of America,4
Colombia,Bahamas,4
Colombia,Haiti,4
Colombia,Dominican Republic,4
Colombia,Jamaica,4
Colombia,Trinidad and Tobago,4
Colombia,Barbados,4
Colombia,Dominica,4
Colombia,Grenada,4
Colombia,St. Lucia,4
Colombia,St. Vincent and the Grenadines,4
Colombia,Antigua & Barbuda,4
Colombia,St. Kitts and Nevis,4
Colombia,Mexico,4
Colombia,Belize,4
Colombia,Guatemala,4
Colombia,Honduras,4
Colombia,El Salvador,4
Colombia,Nicaragua,4
Colombia,Costa Rica,4
Colombia,Panama,4
Colombia,Venezuela,4
Colombia,Guyana,4
Colombia,Suriname,4
Colombia,Ecuador,4
Colombia,Peru,4
Colombia,Brazil,4
Colombia,Bolivia,4
Colombia,Paraguay,4
Colombia,Chile,4
Colombia,Argentina,4
Colombia,Uruguay,4
Colombia,Russia,2
Venezuela,United States of America,4
Venezuela,Bahamas,4
Venezuela,Haiti,4
Venezuela,Dominican Republic,4
Venezuela,Jamaica,4
Venezuela,Trinidad and Tobago,4
Venezuela,Barbados,4
Venezuela,Dominica,4
Venezuela,Grenada,4
Venezuela,St. Lucia,4
Venezuela,St. Vincent and the Grenadines,4
Venezuela,Antigua & Barbuda,4
Venezuela,St. Kitts and Nevis,4
Venezuela,Mexico,4
Venezuela,Belize,4
Venezuela,Guatemala,4
Venezuela,Honduras,4
Venezuela,El Salvador,4
Venezuela,Nicaragua,4
Venezuela,Costa Rica,4
Venezuela,Panama,4
Venezuela,Colombia,4
Venezuela,Guyana,4
Venezuela,Suriname,4
Venezuela,Ecuador,4
Venezuela,Peru,4
Venezuela,Brazil,4
Venezuela,Bolivia,4
Venezuela,Paraguay,4
Venezuela,Chile,4
Venezuela,Argentina,4
Venezuela,Uruguay,4
Guyana,United States of America,4
Guyana,Bahamas,4
Guyana,Haiti,4
Guyana,Dominican Republic,4
Guyana,Jamaica,4
Guyana,Trinidad and Tobago,4
Guyana,Barbados,4
Guyana,Dominica,4
Guyana,Grenada,4
Guyana,St. Lucia,4
Guyana,St. Vincent and the Grenadines,4
Guyana,Antigua & Barbuda,4
Guyana,St. Kitts and Nevis,4
Guyana,Mexico,4
Guyana,Belize,4
Guyana,Guatemala,4
Guyana,Honduras,4
Guyana,El Salvador,4
Guyana,Nicaragua,4
Guyana,Costa Rica,4
Guyana,Panama,4
Guyana,Colombia,4
Guyana,Venezuela,4
Guyana,Suriname,4
Guyana,Ecuador,4
Guyana,Peru,4
Guyana,Brazil,4
Guyana,Bolivia,4
Guyana,Paraguay,4
Guyana,Chile,4
Guyana,Argentina,4
Guyana,Uruguay,4
Guyana,Russia,2
Suriname,United States of America,4
Suriname,Bahamas,4
Suriname,Haiti,4
Suriname,Dominican Republic,4
Suriname,Jamaica,4
Suriname,Trinidad and Tobago,4
Suriname,Barbados,4
Suriname,Dominica,4
Suriname,Grenada,4
Suriname,St. Lucia,4
Suriname,St. Vincent and the Grenadines,4
Suriname,Antigua & Barbuda,4
Suriname,St. Kitts and Nevis,4
Suriname,Mexico,4
Suriname,Belize,4
Suriname,Guatemala,4
Suriname,Honduras,4
Suriname,El Salvador,4
Suriname,Nicaragua,4
Suriname,Costa Rica,4
Suriname,Panama,4
Suriname,Colombia,4
Suriname,Venezuela,4
Suriname,Guyana,4
Suriname,Ecuador,4
Suriname,Peru,4
Suriname,Brazil,4
Suriname,Bolivia,4
Suriname,Paraguay,4
Suriname,Chile,4
